รร.	NN	B	B_CLS
อย่าง	FX	O	I_CLS
น้อย	VV	O	I_CLS
ก็	CC	O	I_CLS
สามารถ	AX	O	I_CLS
อ่าน	VV	O	I_CLS
ออก	AV	O	I_CLS
_	PU	O	I_CLS
เขียน	VV	O	I_CLS
ได้	AX	O	E_CLS

เขา	PR	O	B_CLS
จะ	AX	O	I_CLS
ได้	AX	O	I_CLS
กลับ	VV	O	I_CLS
มา	AV	O	I_CLS
สอน	VV	O	I_CLS
ผม	PR	O	I_CLS
และ	CC	O	I_CLS
ภรรยา	NN	O	I_CLS
บ้าง	AV	O	E_CLS

และ	CC	O	B_CLS
จะ	AX	O	I_CLS
ได้	AX	O	I_CLS
มี	VV	O	I_CLS
อนาคต	NN	O	E_CLS
ที่	CC	O	B_CLS
ดี	VV	O	I_CLS
ขึ้น	AV	O	I_CLS
_	PU	O	I_CLS
ไม่	NG	O	I_CLS
ต้อง	AX	O	I_CLS
รับ	VV	O	I_CLS
จ้าง	VV	O	I_CLS
เหมือน	VV	O	I_CLS
ผม	PR	O	E_CLS
_	PU	O	O
เพราะ	CC	O	B_CLS
ปัจจุบัน	NN	O	I_CLS
วิถี	NN	O	I_CLS
ชีวิต	NN	O	I_CLS
ของ	PS	O	I_CLS
เรา	PR	O	I_CLS
เปลี่ยน	VV	O	I_CLS
ไป	AV	O	E_CLS
หลังจาก	CC	O	B_CLS
ป่า	NN	O	I_CLS
ถูก	AX	O	I_CLS
ทำลาย	VV	O	E_CLS

หาก	CC	O	B_CLS
ยัง	AX	O	I_CLS
ดำรง	VV	O	I_CLS
ชีวิต	NN	O	I_CLS
อยู่	VV	O	I_CLS
ใน	PS	O	I_CLS
ป่า	NN	O	I_CLS
ต่อไป	AV	O	I_CLS
ก็	CC	O	I_CLS
คง	AX	O	I_CLS
ต้อง	AX	O	I_CLS
อด	VV	O	I_CLS
ตาย	VV	O	E_CLS

ผม	PR	O	B_CLS
สงสาร	VV	O	I_CLS
ภรรยา	NN	O	I_CLS
และ	CC	O	I_CLS
ลูก	NN	O	I_CLS
_	PU	O	I_CLS
จึง	CC	O	I_CLS
ต้อง	AX	O	I_CLS
นำ	VV	O	I_CLS
พวก	NN	O	I_CLS
เขา	PR	O	I_CLS
ออก	AV	O	I_CLS
มา	AV	O	I_CLS
รับ	VV	O	I_CLS
จ้าง	VV	O	E_CLS
_	PU	O	O
เพื่อ	CC	O	B_CLS
หา	VV	O	I_CLS
เงิน	NN	O	I_CLS
มา	AV	O	I_CLS
ซื้อ	VV	O	I_CLS
อาหาร	NN	O	I_CLS
รับประทาน	VV	O	I_CLS
_	PU	O	I_CLS
นาย	NN	B_TTL	I_CLS
เพชร	NN	B_PER	E_CLS

ส่วน	CC	O	B_CLS
_	PU	O	I_CLS
ด.ช.	NN	B_TTL	I_CLS
เลิศ	NN	B_PER	I_CLS
_	PU	I_PER	I_CLS
ศรีพนาสุข	NN	E_PER	I_CLS
_	PU	O	I_CLS
ชาว	FX	O	I_CLS
เผ่า	NN	O	I_CLS
ตองเหลือง	NN	O	I_CLS
_	PU	O	I_CLS
กล่าว	VV	O	I_CLS
ว่า	CC	O	E_CLS
_	PU	O	O
ชอบ	VV	O	B_CLS
มา	AV	O	I_CLS
โรงเรียน	NN	O	E_CLS
_	PU	O	O
เพราะ	CC	O	B_CLS
นอกจาก	PS	O	I_CLS
จะ	AX	O	I_CLS
ได้	AX	O	I_CLS
กิน	VV	O	I_CLS
อาหาร	NN	O	I_CLS
และ	CC	O	I_CLS
นม	NN	O	I_CLS
กล่อง	NN	O	I_CLS
ที่	CC	O	I_CLS
ครู	NN	O	I_CLS
แจก	VV	O	E_CLS
ให้	CC	O	B_CLS
แล้ว	AX	O	I_CLS
_	PU	O	I_CLS
ยัง	AX	O	I_CLS
ได้	AX	O	I_CLS
เรียน	VV	O	I_CLS
หนังสือ	NN	O	I_CLS
ร่วมกับ	PS	O	I_CLS
เพื่อน	NN	O	I_CLS
ๆ	PU	O	I_CLS
_	PU	O	I_CLS
ด้วย	PS	O	E_CLS

ซึ่ง	CC	O	B_CLS
วิชา	NN	O	I_CLS
ที่	CC	O	I_CLS
ชอบ	VV	O	I_CLS
มาก	VV	O	I_CLS
ที่สุด	AV	O	I_CLS
คือ	VV	O	I_CLS
วาดเขียน	NN	O	E_CLS
_	PU	O	O
เพราะ	CC	O	B_CLS
ได้	AX	O	I_CLS
ใช้	VV	O	I_CLS
สี	NN	O	I_CLS
ระบาย	VV	O	I_CLS
ภาพ	NN	O	E_CLS

